_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""cad3d6d2bb003fe0d37e742bdc7191a1""","""f9f91aa1570b45fa36bce73fc48971d2""","""67c49362a19734d92385423d2176c2e1""",3.60E+11,40.815349,-73.955189,New York,NY,10027,urban,Leadership Learning Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,4/7/2004,4/7/2004,,12/7/2004
"""a0732dceec58fa53a2d52cae0bf417b1""","""1f58196389f3299ddd1f5a06a8858ef3""","""f330a68445482c50925682533108ce9a""",3.70E+11,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,207.05,252.5,30,239,1,f,f,completed,5/10/2004,7/7/2004,10/14/2004,1/10/2005
"""100b3ec8013a9377a83ba37b02e6a91a""","""14827a479ccd22fcee348249f7c6f383""","""caccc946324031cd152f2c56465b312a""",3.60E+11,40.618338,-74.028718,Brooklyn,NY,11209,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,4/7/2004,,,12/7/2004
"""66f02498e275f6bc173f04ca58265ee2""","""bb980809feab586ce37af3550fc221cd""","""934b428d0af8f7bc7772741d4686c162""",3.70E+11,35.868476,-81.596882,Lenoir,NC,28645,urban,Caldwell Co School District,Caldwell,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,1341.73,1636.26,24,0,0,f,f,expired,8/22/2005,,,4/22/2006
"""5c6502aec65dd84d1fd1aa2001830b50""","""6e416008510f2b7bfd6c8f644a994710""","""c3a6479367076ac2a7583eb0ceb19b4d""",3.60E+11,40.648267,-73.946205,Brooklyn,NY,11203,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Other,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,175.28,213.76,30,202,1,f,f,completed,3/22/2004,3/23/2004,6/3/2004,11/22/2004
"""31100c4a18625780b8e117cbd0622184""","""93d7ef94aef171148c9d6bfe5ef0c81a""","""868c2ec6d47bbd0842706eef6e95d6f0""",3.60E+11,40.593938,-74.080531,Staten Island,NY,10305,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades 3-5,,,,,1271.92,1551.12,30,1463,1,f,f,completed,3/28/2004,12/6/2004,1/21/2005,11/28/2004
"""b4db2b1035321f26074257c39edd4ac6""","""eb62d3a697abec4d63c4c31666c1e91d""","""b1aa4dfc9abadff2f6ba57fb87cb5c4b""",3.60E+11,40.78072,-73.977585,New York,NY,10024,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Technology,highest poverty,Grades 6-8,,,,,348.5,425,62,401,1,f,f,completed,3/23/2004,5/3/2004,,11/23/2004
"""cd13c288dead282de1d4afee5c2006e2""","""ad1370e573bdd80951a6c16632393259""","""6096fe431fb7f6551bbd20afdee98088""",3.60E+11,40.822596,-73.908056,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,872.79,1064.38,25,1008.19,3,f,f,completed,3/25/2004,3/18/2005,6/30/2005,11/25/2004
"""60140ca931e158d877000f87ec08b470""","""d9a0c9993fd1ef7a3027a447e09d0d48""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,279.72,341.12,20,322,1,f,f,completed,3/16/2004,3/18/2004,5/18/2004,6/26/2007
"""4b04403a7f9fa1686f77edbe820a91de""","""1f4c422efae99888db2db7a2b2ca7132""","""19c86a8e6e211ee675f963524cc1e121""",3.60E+11,40.675361,-73.93903,Brooklyn,NY,11213,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades 9-12,,,,,303,369.51,700,349,1,f,f,completed,4/10/2004,5/4/2004,6/25/2004,12/10/2004
"""16547ed8ce16aa2eed19de7134584923""","""64b07f693040e6e378b850a934fea577""","""59cfeeabdf55b1b82b03d2d817e7647a""",3.60E+11,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,437.57,533.62,22,504,1,f,f,completed,3/24/2004,7/19/2004,10/28/2004,11/24/2004
"""42ad18bfc65e27f2c9b3bb5efc1a36e8""","""e63b79c7c7c51165faa5f48355b92569""","""59cfeeabdf55b1b82b03d2d817e7647a""",3.60E+11,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,104.55,127.5,24,107,1,f,f,completed,3/23/2004,3/25/2004,6/3/2004,6/25/2005
"""80f06fd625479a6e1b8f0b14a3675e3f""","""e63b79c7c7c51165faa5f48355b92569""","""59cfeeabdf55b1b82b03d2d817e7647a""",3.60E+11,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,68.01,82.94,21,80,2,f,f,completed,3/23/2004,3/25/2004,6/2/2004,6/25/2005
"""ab8f3d633faf2f68eb1a37c23047a515""","""e63b79c7c7c51165faa5f48355b92569""","""59cfeeabdf55b1b82b03d2d817e7647a""",3.60E+11,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,126.95,154.82,21,146,1,f,f,completed,3/23/2004,3/25/2004,6/7/2004,6/25/2005
"""4fa4694b9215d23a2274d1ba41b1f6df""","""347ba286d3ea5b1a641d892823335327""","""f330a68445482c50925682533108ce9a""",3.70E+11,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,461.25,562.5,20,532,2,f,f,completed,3/19/2004,5/4/2004,10/19/2004,11/19/2004
"""c11f83de1d56e7dd6918d5b9714c6b2f""","""ffbded02ee95bcd2da6a1e558cbadbca""","""ce74c8fee8ca16d33deefcd3db9962bb""",3.70E+11,35.723938,-81.778763,Morganton,NC,28655,rural,Burke Co School District,Burke,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Books,high poverty,Grades PreK-2,,,,,616.13,751.38,32,709,1,f,f,completed,4/14/2004,7/19/2004,10/12/2004,5/1/2005
"""57fc4df76f737ae210ddbbb283eea189""","""cee01c2573b903e71f7faea44961a7d5""","""a1f8fe910e5e84d203b5c35ba09b7120""",3.60E+11,40.830879,-73.901871,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Mrs.,f,f,Environmental Science,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,119.87,146.18,20,138,1,f,f,completed,3/23/2004,3/26/2004,5/12/2004,6/1/2005
"""2c5b03d4bcaadea3de2b11a8686a2b56""","""3d9118bece0539187dd88360b32cfcde""","""3cdc947c4d3b1c728869130434558688""",3.70E+11,35.053772,-79.045102,Fayetteville,NC,28314,urban,Cumberland Co School District,Cumberland,f,f,t,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,,,,,77.9,95,10,90,1,f,f,completed,3/19/2004,3/22/2004,6/14/2004,11/19/2004
"""ad6831ae2b5efd395383f6e598219e58""","""51bab2cae96effe7a4d6aedfc09961f2""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,212.07,258.62,19,244,1,f,f,completed,3/23/2004,3/29/2004,5/4/2004,3/17/2007
"""dc9a5088766b7a3aa072a323badb3a0d""","""2daa864c97acae9181d7a8308e3262eb""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,145.55,177.5,17,168,1,f,f,completed,3/23/2004,3/25/2004,5/18/2004,1/16/2007
"""46148ab4ceec643bc499e69d1c36b15d""","""05e5abb275effaeaa2d00ac8b68f60fe""","""096fbb9f158b6e27623b2d134ff454ad""",3.60E+11,40.660104,-73.885564,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,t,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,162.46,198.12,260,187,1,f,f,completed,3/23/2004,3/29/2004,6/7/2004,11/23/2004
"""ef518121916f93281743bc7d53542f28""","""081467db3746fa9fd106fc8635efd77c""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,209.46,255.44,17,244,2,f,f,completed,3/25/2004,4/12/2004,6/25/2004,4/1/2006
"""2499d58c88e775fd13d59a96f2aed8a5""","""0bb78a631b0c13d306258a2be6b2967e""","""b96ce92e601ddb001fc7e130f175f263""",3.60E+11,40.653109,-74.00517,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,,,,,310.17,378.26,32,357,1,f,f,completed,3/25/2004,4/1/2004,6/14/2004,11/25/2004
"""6bebdf81ff7d87a98c2fac306a7d38ca""","""45cec651404a00e1addaf3f17e9ee4d1""","""3397ac7228886d901ae45362919351cd""",3.60E+11,40.671017,-73.907738,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,t,Sports,Health & Sports,,,Supplies,highest poverty,Grades 3-5,,,,,88.05,107.38,450,102,1,f,f,completed,3/26/2004,3/29/2004,6/1/2004,11/26/2004
"""b89171af7c8075e8759bbb5ba37e2e4e""","""e92fc3d02c75089ba79f38d18d812c50""","""ee4724ef930f33d5e3b59f4f87cb222e""",3.60E+11,40.818041,-73.856423,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,213,259.76,25,245,1,f,f,completed,4/18/2004,5/17/2004,6/14/2004,12/18/2004
"""fc9c89e111a0ba29c708ea8c041d24a2""","""93d7ef94aef171148c9d6bfe5ef0c81a""","""868c2ec6d47bbd0842706eef6e95d6f0""",3.60E+11,40.593938,-74.080531,Staten Island,NY,10305,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,1094.7,1335,30,1219,1,f,f,completed,3/21/2004,5/17/2004,6/25/2004,10/10/2004
"""b4dec1d0b8ff9b39b57b79fb11758c60""","""9240ac578fc30310b3701f3d3ae97537""","""9e639b4a21a728e8b90a9ad401ba435d""",3.60E+11,40.666329,-73.876363,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,65.6,80,17,76,1,f,f,completed,3/29/2004,4/1/2004,5/18/2004,11/29/2004
"""ee1f2f1466a8d185b8e7ea110ffb359e""","""75ce13ec13ba2e672f895a5713aff87d""","""5c0eb08faf3f86a4e49a934aaf222db1""",3.60E+11,40.83902,-73.936688,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,t,Music,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,,,,,317.75,387.5,200,366,1,f,f,completed,4/26/2004,4/28/2004,8/17/2004,6/10/2004
"""66f977f69cc9d23366d24a77100f604a""","""48c4c61a41b922746ef5062cf402e343""","""a7e3b3628bd1692d76878dce634b4bdd""",3.70E+11,35.759201,-81.578766,Valdese,NC,28690,suburban,Burke Co School District,Burke,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,high poverty,Grades 6-8,,,,,125.26,152.76,160,145,1,f,f,completed,3/17/2004,3/22/2004,12/10/2004,6/1/2004
"""eb2a539a9c537f943f61d1facefc2043""","""57f37792b0b8360573dda87945dc728c""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,NY,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,295,359.76,20,343,1,f,f,completed,4/9/2004,5/19/2004,6/15/2004,12/9/2004
"""443840ad66315a72001d3e1f6b2d72be""","""ab286cbcf5ff3a0ceecfc2a65678eaec""","""9e639b4a21a728e8b90a9ad401ba435d""",3.60E+11,40.666329,-73.876363,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,1,f,f,completed,3/30/2004,4/1/2004,,11/30/2004
"""67ce6f0016f41bf6d6b285feabce39c7""","""031dcd4b25607eb993ae537a1fbd5855""","""51a7067934d0e66d0d1046877cbd516e""",3.60E+11,40.86092,-73.930069,New York,NY,10040,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades 6-8,,,,,502.25,612.5,60,578,1,f,f,completed,3/25/2004,4/2/2004,6/25/2004,11/25/2004
"""1153994655d3623ab67224fa82c9a92d""","""6fa97cdf073d677963348bc79c3efa0f""","""b4be00ed5ff4dd0544b1d550fd71a765""",3.60E+11,40.668408,-73.898052,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,96.35,117.5,12,111,1,f,f,completed,3/28/2004,4/5/2004,6/8/2004,11/28/2004
"""88a935c2eb680d204f66c085e2a400ed""","""7a20087fac86232883537cab45c0a6c9""","""66d08b506d2f3c30dec9e6fdb03cc279""",3.60E+11,40.729763,-73.816925,Flushing,NY,11367,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,,,,,189,230.49,35,217,1,f,f,completed,3/25/2004,6/1/2004,10/14/2004,11/25/2004
"""198077d1317ba96bffeb6a3ae8c836be""","""7a20087fac86232883537cab45c0a6c9""","""66d08b506d2f3c30dec9e6fdb03cc279""",3.60E+11,40.729763,-73.816925,Flushing,NY,11367,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,,,,,205.31,250.38,35,237,1,f,f,completed,3/27/2004,6/3/2004,10/11/2004,11/27/2004
"""8e9be7c0cb8d77e116792c4a1438bbb3""","""85634626d7521c62a49fb821ed21adc2""","""fe29f4ba4bc3854ab7bfcfc8e5d22783""",3.60E+11,40.674244,-73.95138,Brooklyn,NY,11216,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,highest poverty,Grades 3-5,,,,,116.34,141.88,24,134,1,f,f,completed,3/26/2004,4/5/2004,5/24/2004,6/28/2004
"""0c613bc4fd34f926f07fa560427a2366""","""ea1d19cb71fc9fb537d2263fe5fe791d""","""3577a735944d73f69f32648fa4279c30""",3.60E+11,40.690002,-73.989372,Brooklyn,NY,11201,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,low poverty,Grades 9-12,,,,,394.63,481.26,25,454,1,f,f,completed,3/28/2004,4/14/2004,6/3/2004,5/5/2004
"""f6641c8ff6584898ed7cd86260f0921a""","""cb3b24aee08c96b9774830c42c2e1248""","""ba9daf3797a5e63f56413ed7748c2494""",3.60E+11,40.660308,-73.907182,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,t,Literacy,Literacy & Language,Other,Applied Learning,Supplies,highest poverty,Grades 3-5,,,,,112.75,137.5,1000,130,1,f,f,completed,4/4/2004,4/12/2004,6/14/2004,12/4/2004
"""aba6123d34a2dfb28cbd3b142cb20b63""","""80bdae0b3cc642138de2fd05e421b000""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Supplies,highest poverty,Grades PreK-2,,,,,302.58,369,20,318,2,f,f,completed,4/1/2004,6/14/2004,11/2/2004,12/1/2004
"""953ea3e6a6396f1755cc2c2fdf6900e6""","""1138f45cc15abf9985a2a3c5d741c544""","""5c0eb08faf3f86a4e49a934aaf222db1""",3.60E+11,40.83902,-73.936688,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Trips,highest poverty,Grades 3-5,,,,,224,273.17,16,261,4,f,f,completed,4/10/2004,4/13/2004,6/15/2004,5/10/2004
"""58207eb6769e14dd84258859aea02d31""","""a0a97fa59452d737d35f491885389f33""","""f2c67e37fdc48ef26bb6b4725c9b65b4""",3.60E+11,40.742988,-74.002069,New York,NY,10011,urban,Empowerment Support Organization,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Sports,Health & Sports,Extracurricular,Applied Learning,Trips,highest poverty,Grades 9-12,,,,,625,762.2,20,723,4,f,f,completed,4/10/2004,7/6/2004,12/21/2004,12/10/2004
"""59585990bd5757e14301e589ddbca440""","""ef78cf01082710045e6bb775b35b53e1""","""34c1932c2545d50c0e1304cb1f83b35a""",3.60E+11,40.694182,-73.9476,Brooklyn,NY,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,t,Music,Music & The Arts,Performing Arts,Music & The Arts,Other,highest poverty,Grades 3-5,,,,,154.57,188.5,100,178,1,f,f,completed,3/28/2004,4/5/2004,6/2/2004,11/28/2004
"""96af2cbd2fa820fe429bbe536eb0934e""","""22ace369ca5de15afa92e3f324044183""","""866e4bf9c1c03f9d597793908f25d66b""",3.60E+11,40.660393,-73.904999,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,,,,,198.85,242.5,25,229,1,f,f,completed,3/28/2004,4/6/2004,6/8/2004,12/16/2004
"""85b3b89dd7a43fb455d96c5b48e9a2ee""","""1138f45cc15abf9985a2a3c5d741c544""","""5c0eb08faf3f86a4e49a934aaf222db1""",3.60E+11,40.83902,-73.936688,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Visual Arts,Music & The Arts,,,Trips,highest poverty,Grades 3-5,,,,,71.75,87.5,35,83,1,f,f,completed,3/17/2004,3/22/2004,6/25/2004,6/15/2004
"""4bfc353fe080ef5fb9c61c8d4ee1de63""","""a8dbd7d630da0a86acafee911be4f326""","""9e639b4a21a728e8b90a9ad401ba435d""",3.60E+11,40.666329,-73.876363,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,t,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,highest poverty,Grades 6-8,,,,,138.73,169.18,21,160,1,f,f,completed,3/24/2004,4/1/2004,6/3/2004,11/24/2004
"""d465b0e25f5f8cbb32e32125ebe281c2""","""23cb53a0573a0fae3693423b0bcfd09e""","""c186ee85143fe0320210e3dd3a5ecb6c""",3.60E+11,40.718563,-73.984172,New York,NY,10002,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Trips,highest poverty,Grades 3-5,,,,,179.38,218.76,33,207,1,f,f,completed,9/22/2004,11/22/2004,5/26/2005,5/22/2005
"""7736717fde71ebdab692a714e7db96ec""","""74c59b90a484981c4776eec9feb963ff""","""3397ac7228886d901ae45362919351cd""",3.60E+11,40.671017,-73.907738,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,t,Music,Music & The Arts,History & Geography,History & Civics,Technology,highest poverty,Grades 3-5,,,,,90.3,110.12,125,104,1,f,f,completed,3/28/2004,3/31/2004,7/21/2004,6/15/2004
"""8cb269fcabdda0c5ffbe77674b84f9f5""","""60d2da3ad01e376972ca317178a1dea7""","""1c18e10e50085addcb99239e3a26b714""",3.70E+11,35.038997,-78.984544,Fayetteville,NC,28304,urban,Cumberland Co School District,Cumberland,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades 3-5,68.96,29.31,17.24,17,822,1002.44,40,0,8,f,f,expired,11/15/2007,,,7/7/2008
"""0125d1726a9f22f0306ce0a95e589dbb""","""a45678579c4689bc56f531316bdac587""","""8671a7a9782c6f5d04c3dbd4bda2394b""",,40.818922,-73.905715,Bronx,NY,10456,,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Civics & Government,History & Civics,Environmental Science,Math & Science,Technology,highest poverty,Grades 6-8,,,,,347.37,423.62,250,400,1,f,f,completed,3/28/2004,6/15/2004,10/28/2004,12/15/2005
"""6a306b8c0b6338a85eec4f592919a471""","""12a25cd4e3cab944204664e8920187ea""","""a5d4906d043e948241fc0a1407863b31""",3.70E+11,35.845928,-81.480927,Hudson,NC,28638,suburban,Caldwell Co School District,Caldwell,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 9-12,,,,,245.9,299.88,105,283,1,f,f,completed,3/22/2004,3/30/2004,5/11/2004,11/22/2004
"""ab8c31488eaf177ca72e2d82572e124b""","""62bb404ca751349a78e9be453d018455""","""f493dcd0063e265d24da11f40691fbde""",,40.822384,-73.907052,Bronx,NY,10456,,District 75,Bronx,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,1590,1939.02,100,1829,1,f,f,completed,5/13/2004,7/14/2004,12/10/2004,1/13/2005
"""87abee971429bf1d09d23f5ecc76f6e2""","""347133293e79ab3b1cce03b6d1d81421""","""3a1d0360d9e20ddc3be0e6ea0cd1a827""",3.70E+11,34.41881,-77.617281,Hampstead,NC,28443,rural,Pender Co School District,Pender,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,,,,,348.5,425,60,401,1,f,f,completed,3/21/2004,8/26/2004,11/15/2004,11/21/2004
"""285c1aeb1b49fde08a6e388c6321fc89""","""0c6a58527c3a9ef00b00f2c0808c0206""","""6f9ee38e37341e61b7eb3a12fb32a4ed""",3.60E+11,40.753192,-73.884759,Jackson HTS,NY,11372,urban,New York City Dept Of Ed,Queens,f,t,f,f,f,f,Mr.,f,f,Visual Arts,Music & The Arts,History & Geography,History & Civics,Technology,highest poverty,Grades 3-5,,,,,720,878.05,350,828,1,f,f,completed,4/18/2004,6/21/2004,11/9/2004,12/18/2004
"""4b6e2ad206d61853d8227b44568ddb79""","""ffbded02ee95bcd2da6a1e558cbadbca""","""ce74c8fee8ca16d33deefcd3db9962bb""",3.70E+11,35.723938,-81.778763,Morganton,NC,28655,rural,Burke Co School District,Burke,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,,,,,139.91,170.62,94,161,1,f,f,completed,3/21/2004,3/22/2004,5/18/2004,4/30/2004
"""71ca07fae81ef607460d618e033b8c50""","""6e35f031a8457711b7d8df78622676cf""","""fc40c4aff1ddf83f63818a644eaf7b32""",3.60E+11,40.675881,-73.869535,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,t,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,,,,,110.6,134.88,20,128,1,f,f,completed,3/25/2004,4/22/2004,6/3/2004,5/20/2004
"""9905711dbf02eace78ea3072ecc9ed83""","""3c875ef95fe00915dc9ec8a82d0f63ba""","""da70523d05a209ac13f75c286150ae1e""",3.60E+11,40.832143,-73.917686,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,t,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,1078,1314.63,20,1239.7,1,f,f,completed,3/18/2005,4/29/2005,6/2/2005,6/1/2005
